date,rate_bank_transfer,rate_cash_pickup
"2025-03-29 11:01:10.305766","370.239043","362.44515299095"
"2025-03-29 14:01:13.269382","370.239043","362.44515299095"
"2025-03-29 17:01:15.078697","370.239043","362.44515299095"
"2025-03-30 04:01:09.724790","370.239043","362.44515299095"
"2025-03-30 07:01:10.595043","370.239043","362.44515299095"
"2025-03-30 10:01:14.346120","370.239043","362.44515299095"
"2025-03-30 13:01:11.253102","370.239043","362.44515299095"
"2025-03-30 16:01:10.803999","370.239043","362.44515299095"
"2025-03-31 04:01:10.273833","370.239043","362.44515299095"
"2025-03-31 07:01:09.754383","370.239043","362.44515299095"
"2025-03-31 10:01:11.142674","370.239043","362.44515299095"
"2025-03-31 13:01:14.111529","369.467176","361.68953418612"
"2025-03-31 16:01:10.907985","369.467176","361.68953418537"
"2025-04-01 04:01:11.782536","369.467176","361.68953418537"
"2025-04-01 07:01:11.532411","369.467176","361.68953418537"
"2025-04-01 10:01:10.937712","369.467176","361.68953418537"
"2025-04-01 13:01:10.068823","369.78164","361.99737888554"
"2025-04-01 16:01:09.954639","369.78164","361.99737888554"
"2025-04-02 07:01:16.018643","369.78164","361.99737888554"
"2025-04-02 10:01:09.789471","369.78164","361.99737888554"
"2025-04-02 13:01:14.624646","370.067517","362.27723770035"
"2025-04-02 16:01:15.877146","370.067517","362.27723769857"
"2025-04-03 04:01:11.294467","370.067517","362.27723769857"
"2025-04-03 07:01:09.581237","370.067517","362.27723769857"
"2025-04-03 10:01:10.143960","370.067517","362.22486811855"
"2025-04-03 13:01:10.512141","376.44257","368.46481756728"
"2025-04-03 16:01:09.347211","376.576554","369.03528552259"
"2025-04-04 04:01:10.256563","376.576554","369.03528552259"
"2025-04-04 07:01:10.178861","376.576554","369.03528552259"
"2025-04-04 10:01:13.932308","376.576554","368.97925154784"
"2025-04-04 13:01:11.306978","371.167059","363.79538448137"
"2025-04-04 16:01:09.999444","371.167059","363.79538448137"
"2025-04-05 04:01:10.336969","371.167059","363.79538448137"
"2025-04-05 07:01:15.029809","371.167059","363.79538448137"
"2025-04-05 10:01:14.184054","371.167059","363.79538448137"
"2025-04-05 13:01:10.714942","371.167059","363.79538448137"
"2025-04-05 16:01:11.105988","371.167059","363.79538448137"
"2025-04-06 04:01:15.309708","371.167059","363.79538448137"
"2025-04-06 07:01:10.582306","371.167059","363.79538448137"
"2025-04-06 10:01:11.062632","371.167059","363.79538448137"
"2025-04-06 13:01:11.056162","371.167059","363.79538448137"
"2025-04-06 16:01:14.464031","371.167059","363.79538448137"
"2025-04-07 04:01:14.580672","371.167059","363.79538448137"
"2025-04-07 07:01:15.205039","371.167059","363.79538448137"
"2025-04-07 10:01:10.438572","371.167059","363.7921423017"
"2025-04-07 13:01:10.199054","367.295319","359.93814187955"
"2025-04-07 16:01:10.450315","367.295319","359.93814187955"
"2025-04-08 04:01:10.905851","367.295319","359.93814187955"
"2025-04-08 07:01:10.692630","367.295319","359.93814187955"
"2025-04-08 10:01:14.921957","367.295319","360.01562827065"
"2025-04-08 13:01:11.406296","364.728733","357.41849170534"
"2025-04-08 16:01:10.992093","364.728733","357.41849170534"
"2025-04-09 04:01:12.336962","364.728733","357.41849170534"
"2025-04-09 07:01:09.995259","364.728733","357.41849170534"
"2025-04-09 10:01:13.777374","364.728733","357.4300778066"
"2025-04-09 13:01:14.623918","366.703179","359.41736802311"
"2025-04-09 16:01:11.272581","366.768375","359.41736802311"
"2025-04-10 04:01:14.846497","366.768375","359.41736802311"
"2025-04-10 07:01:10.886577","366.768375","359.41736802311"
"2025-04-10 10:01:15.282244","366.768375","359.51350280839"
"2025-04-10 13:01:10.236085","368.483361","361.47729096228"
"2025-04-10 16:01:10.142604","368.483361","361.47729096228"
"2025-04-11 04:01:10.572607","368.483361","361.47729096228"
"2025-04-11 07:01:10.501969","368.483361","361.47729096228"
"2025-04-11 10:01:11.648613","368.483361","361.76675585027"
"2025-04-11 13:01:10.363870","375.804412","368.95436077648"
"2025-04-11 16:01:10.391998","375.684073","368.95436077648"
"2025-04-12 04:01:11.346778","375.684073","368.95436077648"
"2025-04-12 07:01:15.010853","375.684073","368.95436077648"
"2025-04-12 10:01:09.811592","375.684073","368.95436077648"
"2025-04-12 13:01:10.826774","375.684073","368.95436077648"
"2025-04-12 16:01:11.577975","375.684073","368.95436077648"
"2025-04-13 04:01:07.191528","375.684073","368.95436077648"
"2025-04-13 07:01:10.603291","375.684073","368.95436077648"
"2025-04-13 10:01:10.686792","375.684073","368.95436077648"
"2025-04-13 13:01:10.757856","375.684073","368.95436077648"
"2025-04-13 16:01:10.763147","375.684073","368.95436077648"
"2025-04-14 04:01:16.358778","375.684073","368.95436077648"
"2025-04-14 07:01:10.179176","375.684073","368.95436077648"
"2025-04-14 10:01:14.964988","375.684073","368.51133988611"
"2025-04-14 13:01:09.499245","376.887565","369.52088316484"
"2025-04-14 16:01:10.939558","376.887565","369.52088316484"
"2025-04-15 04:01:15.032619","376.887565","369.52088316484"
"2025-04-15 07:01:11.881540","376.887565","369.52088316484"
"2025-04-15 10:01:15.256267","376.887565","369.9651177187"
"2025-04-15 13:01:10.970712","378.816891","371.90240186203"
"2025-04-15 16:01:10.424569","378.816891","371.90240186203"
"2025-04-16 04:01:11.598111","378.816891","371.90240186203"
"2025-04-16 07:01:14.534464","378.816891","371.90240186203"
"2025-04-16 10:01:10.632275","378.816891","371.90041714762"
"2025-04-16 13:01:15.217862","379.418524","372.63040437556"
"2025-04-16 16:01:13.826167","379.418524","372.63040437556"
"2025-04-17 04:01:15.234206","379.418524","372.63040437556"
"2025-04-17 07:01:10.341802","379.418524","372.63040437556"
"2025-04-17 10:01:11.037812","379.418524","372.16838395768"
"2025-04-17 13:01:09.818671","378.446536","371.2149688713"
"2025-04-17 16:01:10.776032","378.658548","371.2149688713"
"2025-04-18 04:01:11.134515","378.12717","371.2149688713"
"2025-04-18 07:01:10.627467","378.658548","371.2149688713"
"2025-04-18 10:01:10.333782","378.658548","371.2149688713"
"2025-04-18 13:01:14.612617","379.705655","372.11230071628"
"2025-04-18 16:01:11.037711","379.705655","372.11230071628"
"2025-04-19 04:01:09.221878","379.705655","372.11230071628"
"2025-04-19 07:01:09.871889","379.705655","372.11230071628"
"2025-04-19 10:01:10.759683","379.705655","372.11230071628"
"2025-04-19 13:01:10.680434","379.705655","372.11230071628"
"2025-04-19 16:01:11.079671","379.705655","372.11230071628"
"2025-04-20 04:01:10.405048","379.705655","372.11230071628"
"2025-04-20 07:01:10.397342","379.705655","372.11230071628"
"2025-04-20 10:01:10.489721","379.705655","372.11230071628"
"2025-04-20 13:01:10.732552","379.705655","372.11230071628"
"2025-04-20 16:01:10.103807","379.705655","372.11230071628"
"2025-04-21 04:01:10.215592","379.705655","372.11230071628"
"2025-04-21 07:01:10.498598","379.705655","372.11230071628"
"2025-04-21 10:01:10.266934","379.705655","372.10169639388"
"2025-04-21 13:01:10.579341","383.575031","375.89407942239"
"2025-04-21 16:01:14.111129","383.575031","375.89407942239"
"2025-04-22 04:01:09.890694","383.575031","375.89407942239"
"2025-04-22 07:01:14.862793","383.575031","375.89407942239"
"2025-04-22 10:01:11.341177","383.575031","375.70162811196"
"2025-04-22 13:01:14.551868","382.409371","374.75152527211"
"2025-04-22 16:01:10.586486","382.409371","374.75152527211"
"2025-04-23 04:01:10.457104","382.409371","374.75152527211"
"2025-04-23 07:01:10.655318","382.409371","374.75152527211"
"2025-04-23 10:01:10.303941","382.409371","374.8923393061"
"2025-04-23 13:01:14.074439","381.505034","373.86576758136"
"2025-04-23 16:01:09.914300","381.505034","373.86576758136"
"2025-04-24 04:01:10.660864","381.505034","373.86576758136"
"2025-04-24 07:01:10.424721","381.505034","373.86576758136"
"2025-04-24 10:01:11.761462","381.505034","374.07467722769"
"2025-04-24 13:01:11.031511","380.983801","373.42880097215"
"2025-04-24 16:01:10.988132","380.983801","373.42880097215"
"2025-04-25 04:01:09.822640","380.983801","373.42880097215"
"2025-04-25 07:01:10.823739","380.983801","373.42880097215"
"2025-04-25 10:01:10.285715","380.983801","373.4121967569"
"2025-04-25 13:01:10.722780","380.983801","373.4121967569"
"2025-04-25 16:01:11.092854","380.84917","373.4121967569"
"2025-04-26 04:01:10.435401","380.84917","373.4121967569"
"2025-04-26 07:01:11.842670","380.84917","373.4121967569"
"2025-04-26 10:01:10.781244","380.84917","373.4121967569"
"2025-04-26 13:01:14.582305","380.84917","373.4121967569"
"2025-04-26 16:01:10.414401","380.84917","373.4121967569"
"2025-04-27 04:01:14.120185","380.84917","373.4121967569"
"2025-04-27 07:01:11.191637","380.84917","373.4121967569"
"2025-04-27 10:01:10.545429","380.84917","373.4121967569"
"2025-04-27 13:01:14.914268","380.84917","373.4121967569"
"2025-04-27 16:01:10.853992","380.84917","373.4121967569"
"2025-04-28 04:01:11.314485","380.84917","373.4121967569"
"2025-04-28 07:01:09.517065","380.84917","373.4121967569"
"2025-04-28 10:01:11.431845","380.84917","373.28467638378"
"2025-04-28 13:01:14.403768","382.41615","374.75887987597"
"2025-04-28 16:01:14.845234","382.41615","374.75887987597"
"2025-04-29 04:01:11.282103","382.41615","374.75887987597"
"2025-04-29 07:01:14.643588","382.41615","374.75887987597"
"2025-04-29 10:01:10.351248","382.41615","374.79674649682"
"2025-04-29 13:01:10.255853","383.724001","376.14453221697"
"2025-04-29 16:01:10.316340","383.724001","376.14453221697"
"2025-04-30 04:01:10.191156","383.724001","376.14453221697"
"2025-04-30 07:01:14.247989","383.724001","376.14453221697"
"2025-04-30 10:01:09.884382","383.724001","376.14747609514"
"2025-04-30 13:01:11.872850","382.486246","374.99623344595"
"2025-04-30 16:01:15.188607","382.486246","374.99623344595"
"2025-05-01 04:01:16.502022","382.486246","374.99623344595"
"2025-05-01 07:01:10.448272","382.486246","374.99623344595"
"2025-05-01 10:01:10.493236","382.486246","374.99623344595"
"2025-05-01 13:01:10.416035","381.483849","374.01346533385"
"2025-05-01 16:01:12.658612","381.483849","374.01346533385"
"2025-05-02 04:01:10.506379","381.483849","374.01346533385"
"2025-05-02 07:01:09.493296","381.483849","374.01346533385"
"2025-05-02 13:01:09.867597","381.285135","373.65048730695"
"2025-05-02 16:01:09.657349","381.285135","373.65048730695"
"2025-05-03 04:01:10.392624","381.285135","373.65048730695"
"2025-05-03 07:01:10.553702","381.285135","373.65048730695"
"2025-05-03 10:01:14.343123","381.285135","373.65048730695"
"2025-05-03 13:01:09.889977","381.285135","373.65048730695"
"2025-05-03 16:01:10.415747","381.285135","373.65048730695"
"2025-05-04 04:01:14.734588","381.285135","373.65048730695"
"2025-05-04 07:01:14.405734","381.285135","373.65048730695"
"2025-05-04 10:01:10.501532","381.285135","373.65048730695"
"2025-05-04 13:01:09.645889","381.285135","373.65048730695"
"2025-05-04 16:01:12.439704","381.285135","373.65048730695"
"2025-05-05 04:01:10.482091","381.285135","373.65048730695"
"2025-05-05 07:01:12.347911","381.285135","373.65048730695"
"2025-05-05 10:01:11.576667","381.285135","373.65035436335"
"2025-05-05 16:01:14.282176","381.163373","373.31345420185"
"2025-05-06 04:01:11.606069","381.163373","373.31345420185"
"2025-05-06 07:01:14.760754","381.163373","373.31345420185"
"2025-05-06 10:01:10.463710","381.163373","373.50033719418"
"2025-05-06 13:01:10.269036","381.653125","374.01185036091"
"2025-05-06 16:01:09.967404","381.653125","374.01185036091"
"2025-05-07 04:01:09.981346","381.653125","374.01185036091"
"2025-05-07 07:01:13.505295","381.653125","374.01185036091"
"2025-05-07 10:01:10.861082","381.653125","374.15886388794"
"2025-05-07 13:01:11.570072","382.331886","374.67725488083"
"2025-05-07 16:01:12.246228","382.331886","374.67725488083"
"2025-05-08 04:01:11.391928","382.331886","374.67725488083"
"2025-05-08 07:01:10.233216","382.331886","374.67725488083"
"2025-05-08 10:01:10.155004","382.331886","375.11360065192"
"2025-05-08 13:01:12.470670","380.81128","373.62170354787"
"2025-05-08 16:01:09.468660","380.869758","373.62170354787"
"2025-05-09 04:01:10.721063","380.869758","373.62170354787"
"2025-05-09 07:01:14.366450","380.869758","373.62170354787"
"2025-05-09 10:01:10.145199","380.869758","373.58842496462"
"2025-05-09 13:01:14.365492","380.953802","373.41954599482"
"2025-05-09 16:01:14.731119","380.953802","373.41954599482"
"2025-05-10 04:01:10.184500","380.953802","373.41954599482"
"2025-05-10 07:01:09.393683","380.953802","373.41954599482"
"2025-05-10 10:01:10.316399","380.953802","373.41954599482"
"2025-05-10 13:01:09.834487","380.953802","373.41954599482"
"2025-05-10 16:01:14.856705","380.953802","373.41954599482"
"2025-05-11 04:01:10.147426","380.953802","373.41954599482"
"2025-05-11 07:01:09.895625","380.953802","373.41954599482"
"2025-05-11 10:01:15.534883","380.953802","373.41954599482"
"2025-05-11 13:01:10.335869","380.953802","373.41954599482"
"2025-05-11 16:01:10.864771","380.953802","373.41954599482"
"2025-05-12 04:01:12.351517","380.953802","373.41954599482"
"2025-05-12 07:01:11.050776","380.953802","373.41954599482"
"2025-05-12 10:01:13.946878","380.953802","373.41954599482"
"2025-05-12 13:01:11.257879","378.729117","371.42114486832"
"2025-05-12 16:01:10.203159","378.729117","371.42114486832"
"2025-05-13 04:01:14.536761","378.729117","371.42114486832"
"2025-05-13 07:01:10.378594","378.729117","371.42114486832"
"2025-05-13 10:01:15.386335","378.729117","371.3425832213"
"2025-05-13 13:01:14.061334","379.273398","371.736550796"
"2025-05-13 16:01:11.172415","379.273398","371.736550796"
"2025-05-14 04:01:10.039196","379.273398","371.736550796"
"2025-05-14 07:01:10.441359","379.273398","371.736550796"
"2025-05-14 10:01:11.043530","379.273398","371.78233907343"
"2025-05-14 13:01:09.407041","383.294471","375.66621211143"
"2025-05-14 16:01:15.394575","383.294471","375.66621211143"
"2025-05-15 04:01:11.406044","383.294471","375.66621211143"
"2025-05-15 07:01:10.643150","383.294471","375.66621211143"
"2025-05-15 10:01:12.188532","383.294471","375.6330121516"
"2025-05-15 13:01:10.914196","381.290242","373.803813334"
"2025-05-16 04:01:10.973208","381.290242","373.803813334"
"2025-05-16 07:01:10.131505","381.290242","373.803813334"
"2025-05-16 10:01:10.082912","381.290242","373.90319356536"
"2025-05-16 13:01:09.278592","381.702747","374.24098159144"
"2025-05-16 16:01:14.444774","381.702747","374.24098159144"
"2025-05-17 04:01:15.152303","381.702747","374.24098159144"
"2025-05-17 07:01:10.412035","381.702747","374.24098159144"
"2025-05-17 10:01:14.721411","381.702747","374.24098159144"
"2025-05-17 13:01:10.160034","381.702747","374.24098159144"
"2025-05-17 16:01:15.385126","381.702747","374.24098159144"
"2025-05-18 04:01:10.746656","381.702747","374.24098159144"
"2025-05-18 07:01:10.505913","381.702747","374.24098159144"
"2025-05-18 10:01:14.711175","381.702747","374.24098159144"
"2025-05-18 13:01:16.233561","381.702747","374.24098159144"
"2025-05-18 16:01:14.478511","381.702747","374.24098159144"
"2025-05-19 04:01:15.094686","381.702747","374.24098159144"
"2025-05-19 07:01:10.496324","381.702747","374.24098159144"
"2025-05-19 10:01:14.752662","381.702747","374.14137877519"
"2025-05-19 13:01:14.514048","384.514745","376.75853922716"
"2025-05-19 16:01:10.687319","384.514745","376.81711416378"
"2025-05-20 04:01:10.829323","384.514745","376.81711416378"
"2025-05-20 07:01:11.435324","384.514745","376.81711416378"
"2025-05-20 10:01:14.545836","384.514745","377.44391947866"
"2025-05-20 13:01:13.425625","384.202645","376.93645080881"
"2025-05-20 16:01:10.473671","384.202645","376.93645080881"
"2025-05-21 04:01:10.901865","384.202645","376.93645080881"
"2025-05-21 07:01:11.268943","384.202645","376.93645080881"
"2025-05-21 10:01:10.139848","384.202645","376.42881612188"
"2025-05-21 13:01:10.473977","385.216399","377.50519322342"
"2025-05-21 16:01:10.444334","385.216399","377.50519322342"
"2025-05-22 04:01:13.985992","385.216399","377.50519322342"
"2025-05-22 07:01:09.853610","385.216399","377.50519322342"
"2025-05-22 10:01:10.686346","385.216399","377.68446198063"
"2025-05-22 13:01:11.270937","385.318705","377.65628287986"
"2025-05-22 16:01:09.129200","385.318705","377.65628287986"
"2025-05-23 04:01:14.673495","385.318705","377.65628287986"
"2025-05-23 07:01:14.814287","385.318705","377.65628287986"
"2025-05-23 10:01:11.298247","385.318705","377.46832578034"
"2025-05-23 13:01:12.117759","387.982958","380.21638412899"
"2025-05-23 16:01:10.165288","387.982958","380.21638412899"
"2025-05-24 04:01:11.148846","387.982958","380.21638412899"
"2025-05-24 07:01:10.350776","387.982958","380.21638412899"
"2025-05-24 10:01:10.337897","387.982958","380.21638412899"
"2025-05-24 13:01:10.899380","387.982958","380.21638412899"
"2025-05-24 16:01:14.303734","387.982958","380.21638412899"
"2025-05-25 04:01:14.635174","387.982958","380.21638412899"
"2025-05-25 07:01:10.156220","387.982958","380.21638412899"
"2025-05-25 10:01:10.383551","387.982958","380.21638412899"
"2025-05-25 13:01:16.311031","387.982958","380.21638412899"
"2025-05-25 16:01:14.736080","387.982958","380.21638412899"
"2025-05-26 04:01:10.959289","387.982958","380.21638412899"
"2025-05-26 07:01:11.029118","387.982958","380.21638412899"
"2025-05-26 10:01:13.998751","387.982958","380.16352625668"
"2025-05-26 13:01:09.847826","389.765843","381.96378091434"
"2025-05-26 16:01:11.204925","389.765843","381.96378091434"
"2025-05-27 04:01:10.412194","389.765843","381.96378091434"
"2025-05-27 07:01:09.823148","389.765843","381.96378091434"
"2025-05-27 10:01:17.673384","389.765843","382.16989148304"
"2025-05-27 13:01:10.797254","389.494427","381.74704363158"
"2025-05-27 16:01:16.719093","389.494427","381.74704363158"
"2025-05-28 04:01:10.910624","389.494427","381.74704363158"
"2025-05-28 07:01:10.312730","389.494427","381.74704363158"
"2025-05-28 10:01:10.484234","389.494427","382.10970528447"
"2025-05-28 13:01:14.713873","388.631568","381.26320615859"
"2025-05-28 16:01:15.898982","388.631568","381.26320615859"
"2025-05-29 04:01:11.010568","385.766962","381.26320615859"
"2025-05-29 07:01:10.316729","385.766962","381.26320615859"
"2025-05-29 10:01:10.105165","385.766962","380.82616886899"
"2025-05-29 13:01:09.630617","384.312217","379.52969138158"
"2025-05-29 16:01:10.891048","384.312217","379.52969138158"
"2025-05-30 04:01:10.916299","384.312217","379.52969138158"
"2025-05-30 07:01:10.795910","384.312217","379.52969138158"
"2025-05-30 10:01:14.913159","384.312217","379.55888045824"
"2025-05-30 13:01:10.394883","384.615777","379.61525338138"
"2025-05-30 16:01:09.832506","384.615777","379.61525338138"
"2025-05-31 04:01:11.562431","384.615777","379.61525338138"
"2025-05-31 07:01:11.058175","384.615777","379.61525338138"
"2025-05-31 10:01:10.715393","384.615777","379.61525338138"
"2025-05-31 13:01:10.663726","384.615777","379.61525338138"
"2025-05-31 16:01:09.812620","384.615777","379.61525338138"
"2025-06-01 04:01:10.726571","384.615777","379.61525338138"
"2025-06-01 07:01:10.972867","384.615777","379.61525338138"
"2025-06-01 10:01:14.095111","384.615777","379.61525338138"
"2025-06-01 13:01:12.849340","384.615777","379.61525338138"
"2025-06-01 16:01:14.904204","384.615777","379.61525338138"
"2025-06-02 04:01:15.634234","384.615777","379.61525338138"
"2025-06-02 07:01:10.342808","384.615777","379.61525338138"
"2025-06-02 10:01:11.059666","384.615777","379.29574023288"
"2025-06-02 13:01:09.733716","386.506633","381.2952945517"
"2025-06-02 16:01:11.674167","386.506633","381.2952945517"
"2025-06-03 04:01:15.247066","386.506633","381.2952945517"
"2025-06-03 07:01:13.964981","386.506633","381.2952945517"
"2025-06-03 10:01:14.882895","386.506633","381.43161755128"
"2025-06-03 13:01:11.345848","388.737706","380.78054854661"
"2025-06-03 16:01:17.793433","388.737706","380.78054854661"
"2025-06-04 04:01:15.544857","388.737706","380.78054854661"
"2025-06-04 07:01:15.758962","388.737706","380.78054854661"
"2025-06-04 10:01:16.812172","388.737706","380.82427926984"
"2025-06-04 13:01:14.297950","389.518385","381.45493163715"
"2025-06-04 16:01:10.826716","389.518385","381.45493163715"
"2025-06-05 04:01:11.638145","389.518385","381.45493163715"
"2025-06-05 07:01:11.374675","389.518385","381.45493163715"
"2025-06-05 10:01:10.883357","389.518385","381.42479069869"
"2025-06-05 13:01:10.711516","391.31231","382.2422704819"
"2025-06-05 16:01:10.726134","391.31231","382.2422704819"
"2025-06-06 04:01:10.145158","391.31231","382.2422704819"
"2025-06-06 07:01:10.675597","391.31231","382.2422704819"
"2025-06-06 10:01:16.721803","391.31231","382.1379733351"
"2025-06-06 13:01:10.942070","390.562006","381.40526040243"
"2025-06-06 16:01:10.255090","390.562006","381.40526040243"
"2025-06-07 04:01:12.686587","390.562006","381.40526040243"
"2025-06-07 07:01:15.395247","390.562006","381.40526040243"
"2025-06-07 10:01:12.848617","390.562006","381.40526040243"
"2025-06-07 13:01:10.919103","390.562006","381.40526040243"
"2025-06-07 16:01:17.725579","390.562006","381.40526040243"
"2025-06-08 04:01:10.899697","390.562006","381.40526040243"
"2025-06-08 07:01:10.671901","390.562006","381.40526040243"
"2025-06-08 10:01:18.763779","390.562006","381.40526040243"
"2025-06-08 13:01:10.788644","390.562006","381.40526040243"
"2025-06-08 16:01:10.829831","390.562006","381.40526040243"
"2025-06-09 04:01:12.236123","390.562006","381.40526040243"
"2025-06-09 07:01:16.169066","390.562006","381.40526040243"
"2025-06-09 10:01:10.087122","390.562006","381.40526040243"
"2025-06-09 13:01:10.054588","391.745178","382.56069233046"
"2025-06-09 16:01:10.881150","391.745178","382.56069233046"
"2025-06-10 04:01:13.229922","391.745178","382.56069233046"
"2025-06-10 07:01:10.344101","391.745178","382.56069233046"
"2025-06-10 10:01:10.758776","391.745178","382.66510485021"
"2025-06-10 13:01:11.388011","388.916108","380.18447654522"
"2025-06-10 16:01:11.024745","388.916108","380.19727510131"
"2025-06-11 04:01:03.242781","388.916108","380.19727510131"
"2025-06-11 16:01:07.254838","389.532035","380.80001135146"
"2025-06-13 13:01:07.573351","391.224978","382.85300048577"
"2025-06-13 16:01:03.577959","391.630889","382.85300048577"
"2025-06-14 10:01:07.898746","391.630889","382.85300048577"
"2025-06-14 13:01:03.856021","391.630889","382.85300048577"
"2025-06-14 16:01:07.626643","391.630889","382.85300048577"
"2025-06-15 10:01:03.633112","391.630889","382.85300048577"
"2025-06-15 13:01:03.684178","391.630889","382.85300048577"
"2025-06-15 16:01:03.618940","391.630889","382.85300048577"
"2025-06-16 10:01:07.935980","391.630889","382.84434122145"
"2025-06-16 13:01:04.046899","392.873653","384.06840845399"
"2025-06-16 16:01:03.325068","392.873653","384.06840845399"
"2025-06-17 04:01:03.705804","392.873653","384.06840845399"
"2025-06-17 10:01:03.958111","392.873653","384.27714401203"
"2025-06-17 13:01:03.251788","392.311352","383.51928736249"
"2025-06-18 07:01:04.248486","392.311352","383.51928736249"
"2025-06-18 10:01:03.286880","392.311352","383.47273694434"
"2025-06-18 13:01:08.191242","390.012253","381.27204369549"
"2025-06-19 10:01:08.112747","390.012253","381.2915406752"
"2025-06-19 13:01:02.997086","389.002352","380.28498139011"
"2025-06-19 16:01:07.427396","389.002352","380.28498139011"
"2025-06-20 04:01:07.993281","389.002352","380.28498139011"
"2025-06-20 07:01:02.432629","389.002352","380.28498139011"
"2025-06-20 10:01:08.882193","389.002352","380.33566074143"
"2025-06-20 13:01:04.299795","391.029893","382.26723369827"
"2025-06-20 16:01:03.580077","391.029893","382.26723369827"
"2025-06-21 10:01:07.649681","391.029893","382.26723369827"
"2025-06-21 16:01:07.203943","391.029893","382.26723369827"
